,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2020-06-29,,,110.212158203125,,,,,,,,,,,123.41999816894531,,,,,,,,,,,123.5999984741211,,,,,,,,,,,122.72000122070312,,,,,,,,,,,123.08000183105469,,,,,,,,,,,6937900.0,,,,,,,,
2020-07-04,69.10087585449219,96.6500015258789,,107.23600006103516,26075.30078125,0.2980000078678131,3185.0400390625,10617.4404296875,2069.7900390625,0.6330000162124634,27.290000915527344,73.68000030517578,96.6500015258789,,107.23600006103516,26075.30078125,0.2980000078678131,3185.0400390625,10617.4404296875,2069.7900390625,0.6330000162124634,27.290000915527344,74.62000274658203,97.19999694824219,,107.78800201416016,26297.529296875,0.3199999928474426,3186.820068359375,10622.349609375,2088.510009765625,0.7120000123977661,31.479999542236328,72.69000244140625,96.23999786376953,,106.66500091552734,25523.509765625,0.25999999046325684,3115.699951171875,10337.98046875,2016.5799560546875,0.5730000138282776,24.920000076293945,73.72000122070312,97.1500015258789,,107.41100311279297,25996.080078125,0.31200000643730164,3155.2900390625,10360.3798828125,2030.6800537109375,0.6959999799728394,27.760000228881836,18572300.0,0.0,,0.0,1750590000.0,0.0,23635640000.0,20488290000.0,0.0,0.0,0.0
2020-07-06,,,110.42646789550781,,,,,,,,,,,123.66000366210938,,,,,,,,,,,123.91999816894531,,,,,,,,,,,123.19000244140625,,,,,,,,,,,123.33999633789062,,,,,,,,,,,5667200.0,,,,,,,,
2020-07-11,70.52641296386719,95.94000244140625,,107.27799987792969,26671.94921875,0.28200000524520874,3224.72998046875,10503.1904296875,2068.989990234375,0.628000020980835,25.68000030517578,75.19999694824219,95.94000244140625,,107.27799987792969,26671.94921875,0.28200000524520874,3224.72998046875,10503.1904296875,2068.989990234375,0.628000020980835,25.68000030517578,75.48999786376953,96.69999694824219,,107.41200256347656,27071.330078125,0.31200000643730164,3238.280029296875,10824.7802734375,2121.889892578125,0.6629999876022339,33.66999816894531,73.25,95.77999877929688,,106.66300201416016,25994.98046875,0.2680000066757202,3127.659912109375,10182.4599609375,1994.300048828125,0.6000000238418579,25.40999984741211,73.62999725341797,96.66000366210938,,106.89099884033203,26225.0703125,0.29899999499320984,3205.080078125,10729.919921875,2099.280029296875,0.6480000019073486,27.850000381469727,15025000.0,0.0,,0.0,1795650000.0,0.0,22082120000.0,22599960000.0,0.0,0.0,0.0
2020-07-13,,,111.05156707763672,,,,,,,,,,,124.36000061035156,,,,,,,,,,,124.36000061035156,,,,,,,,,,,123.4000015258789,,,,,,,,,,,123.5,,,,,,,,,,,5186700.0,,,,,,,,
2020-07-18,70.112548828125,94.44000244140625,,106.83799743652344,26469.890625,0.27399998903274536,3215.6298828125,10363.1796875,2038.7099609375,0.5889999866485596,25.84000015258789,74.31999969482422,94.44000244140625,,106.83799743652344,26469.890625,0.27399998903274536,3215.6298828125,10363.1796875,2038.7099609375,0.5889999866485596,25.84000015258789,75.23999786376953,96.18000030517578,,107.5,27035.240234375,0.2879999876022339,3279.989990234375,10839.9296875,2126.639892578125,0.625,28.579999923706055,72.61000061035156,94.33000183105469,,105.75900268554688,26402.859375,0.25999999046325684,3200.050048828125,10217.3095703125,2010.6500244140625,0.5740000009536743,23.600000381469727,74.97000122070312,96.01000213623047,,107.02999877929688,26660.2890625,0.26899999380111694,3224.2900390625,10526.01953125,2070.22998046875,0.6069999933242798,26.940000534057617,15792900.0,0.0,,0.0,1992630000.0,0.0,20789280000.0,22529270000.0,0.0,0.0,0.0
2020-07-20,,,111.4802017211914,,,,,,,,,,,124.83999633789062,,,,,,,,,,,125.12999725341797,,,,,,,,,,,124.44999694824219,,,,,,,,,,,124.6500015258789,,,,,,,,,,,7839100.0,,,,,,,,
2020-07-25,72.82950592041016,93.48999786376953,,104.68299865722656,26428.3203125,0.2150000035762787,3271.1201171875,10745.26953125,2136.409912109375,0.5360000133514404,24.459999084472656,77.19999694824219,93.48999786376953,,104.68299865722656,26428.3203125,0.2150000035762787,3271.1201171875,10745.26953125,2136.409912109375,0.5360000133514404,24.459999084472656,77.45999908447266,94.41999816894531,,106.10099792480469,26625.4609375,0.28700000047683716,3272.169921875,10747.7998046875,2148.60009765625,0.6100000143051147,28.290000915527344,74.0,92.55000305175781,,104.1989974975586,25992.279296875,0.21400000154972076,3204.1298828125,10397.8701171875,2056.5,0.527999997138977,23.549999237060547,74.0999984741211,94.3499984741211,,106.10099792480469,26447.669921875,0.26600000262260437,3219.840087890625,10421.7001953125,2056.97998046875,0.5789999961853027,26.600000381469727,19610500.0,0.0,,0.0,1949190000.0,0.0,21774140000.0,20773410000.0,0.0,0.0,0.0
2020-07-27,,,112.39102935791016,,,,,,,,,,,125.86000061035156,,,,,,,,,,,125.91999816894531,,,,,,,,,,,124.77999877929688,,,,,,,,,,,125.0,,,,,,,,,,,8021100.0,,,,,,,,
2020-08-01,71.92384338378906,93.44000244140625,,105.58100128173828,27433.48046875,0.2290000021457672,3351.280029296875,11010.98046875,2178.860107421875,0.5619999766349792,22.209999084472656,76.23999786376953,93.44000244140625,,105.58100128173828,27433.48046875,0.2290000021457672,3351.280029296875,11010.98046875,2178.860107421875,0.5619999766349792,22.209999084472656,77.2699966430664,93.98999786376953,,106.42900085449219,27456.240234375,0.23100000619888306,3352.5400390625,11126.0400390625,2215.510009765625,0.5720000267028809,26.010000228881836,75.5999984741211,92.5199966430664,,105.302001953125,26534.380859375,0.19200000166893005,3284.530029296875,10831.150390625,2151.239990234375,0.5040000081062317,20.969999313354492,76.69999694824219,93.45999908447266,,105.83399963378906,26542.3203125,0.21899999678134918,3288.260009765625,10848.6396484375,2156.6298828125,0.5590000152587891,25.75,15392700.0,0.0,,0.0,1795360000.0,0.0,21777340000.0,20765080000.0,0.0,0.0,0.0
2020-08-03,,,112.66785430908203,,,,,,,,,,,126.16999816894531,,,,,,,,,,,126.87999725341797,,,,,,,,,,,125.76000213623047,,,,,,,,,,,125.8499984741211,,,,,,,,,,,11173700.0,,,,,,,,
2020-08-08,72.6880111694336,93.0999984741211,,106.98600006103516,27931.01953125,0.29899999499320984,3372.85009765625,11019.2998046875,2200.81005859375,0.7089999914169312,22.049999237060547,77.05000305175781,93.0999984741211,,106.98600006103516,27931.01953125,0.29899999499320984,3372.85009765625,11019.2998046875,2200.81005859375,0.7089999914169312,22.049999237060547,77.77999877929688,93.91000366210938,,107.0270004272461,28154.880859375,0.32199999690055847,3387.889892578125,11124.849609375,2232.010009765625,0.7269999980926514,24.93000030517578,75.80999755859375,92.93000030517578,,105.70999908447266,27488.2109375,0.210999995470047,3326.43994140625,10762.7099609375,2148.110107421875,0.5460000038146973,20.280000686645508,76.5,93.38999938964844,,105.83799743652344,27488.2109375,0.21799999475479126,3356.0400390625,11033.73046875,2181.3701171875,0.5540000200271606,22.8799991607666,16153300.0,0.0,,0.0,1764470000.0,0.0,19619500000.0,19120150000.0,0.0,0.0,0.0
2020-08-10,,,111.88204193115234,,,,,,,,,,,125.29000091552734,,,,,,,,,,,126.41000366210938,,,,,,,,,,,125.29000091552734,,,,,,,,,,,126.38999938964844,,,,,,,,,,,10540100.0,,,,,,,,
2020-08-15,74.23515319824219,93.25,,105.66500091552734,27930.330078125,0.2720000147819519,3397.159912109375,11311.7998046875,2198.330078125,0.6399999856948853,22.540000915527344,78.69000244140625,93.25,,105.66500091552734,27930.330078125,0.2720000147819519,3397.159912109375,11311.7998046875,2198.330078125,0.6399999856948853,22.540000915527344,78.83999633789062,93.47000122070312,,106.63800048828125,27999.810546875,0.29100000858306885,3399.9599609375,11326.2099609375,2240.989990234375,0.6930000185966492,24.600000381469727,76.83000183105469,92.12999725341797,,105.11399841308594,27526.25,0.2529999911785126,3354.68994140625,11080.2998046875,2166.7900390625,0.6230000257492065,20.989999771118164,76.86000061035156,93.0999984741211,,106.58000183105469,27970.05078125,0.28299999237060547,3380.860107421875,11083.25,2215.340087890625,0.6869999766349792,22.520000457763672,14933500.0,0.0,,0.0,1551760000.0,0.0,17745410000.0,18084360000.0,0.0,0.0,0.0
2020-08-17,,,112.56070709228516,,,,,,,,,,,126.05000305175781,,,,,,,,,,,126.51000213623047,,,,,,,,,,,125.33000183105469,,,,,,,,,,,125.4800033569336,,,,,,,,,,,8666200.0,,,,,,,,
2020-08-22,74.87665557861328,92.37000274658203,,106.63700103759766,28653.869140625,0.2750000059604645,3508.010009765625,11695.6298828125,2264.139892578125,0.7289999723434448,22.959999084472656,79.37000274658203,92.37000274658203,,106.63700103759766,28653.869140625,0.2750000059604645,3508.010009765625,11695.6298828125,2264.139892578125,0.7289999723434448,22.959999084472656,79.51000213623047,93.36000061035156,,106.93800354003906,28733.349609375,0.3190000057220459,3509.22998046875,11730.009765625,2264.590087890625,0.7459999918937683,27.09000015258789,78.0199966430664,92.19999694824219,,105.2030029296875,28041.75,0.26100000739097595,3413.1298828125,11297.5302734375,2202.77001953125,0.621999979019165,20.920000076293945,78.80999755859375,93.19999694824219,,105.71700286865234,28077.580078125,0.26899999380111694,3418.090087890625,11449.25,2224.909912109375,0.6330000162124634,22.8700008392334,13896400.0,0.0,,0.0,1823450000.0,0.0,18975990000.0,17414490000.0,0.0,0.0,0.0
2020-08-24,,,112.8821792602539,,,,,,,,,,,126.41000366210938,,,,,,,,,,,126.61000061035156,,,,,,,,,,,125.9000015258789,,,,,,,,,,,126.38999938964844,,,,,,,,,,,9876700.0,,,,,,,,
2020-08-29,72.83895111083984,92.72000122070312,,106.08599853515625,28133.310546875,0.30399999022483826,3426.9599609375,11313.1298828125,2212.72998046875,0.7210000157356262,30.75,77.20999908447266,92.72000122070312,,106.08599853515625,28133.310546875,0.30399999022483826,3426.9599609375,11313.1298828125,2212.72998046875,0.7210000157356262,30.75,80.0999984741211,93.23999786376953,,106.53600311279297,29199.349609375,0.30399999022483826,3588.110107421875,12074.0595703125,2382.320068359375,0.7390000224113464,38.279998779296875,76.33999633789062,91.75,,105.30699920654297,27664.6796875,0.22599999606609344,3349.6298828125,10875.8701171875,2137.010009765625,0.6060000061988831,21.770000457763672,79.19999694824219,92.30000305175781,,105.3499984741211,28643.66015625,0.2750000059604645,3509.72998046875,11718.8095703125,2259.139892578125,0.7329999804496765,23.90999984741211,17777100.0,0.0,,0.0,2824960000.0,0.0,22095960000.0,19854920000.0,0.0,0.0,0.0
2020-08-31,,,112.75715637207031,,,,,,,,,,,126.2699966430664,,,,,,,,,,,127.27999877929688,,,,,,,,,,,126.11000061035156,,,,,,,,,,,126.6500015258789,,,,,,,,,,,14845500.0,,,,,,,,
2020-09-05,72.40499114990234,93.33000183105469,,106.14299774169922,27665.640625,0.2529999911785126,3340.969970703125,10853.5498046875,2136.3701171875,0.6690000295639038,26.8700008392334,76.75,93.33000183105469,,106.14299774169922,27665.640625,0.2529999911785126,3340.969970703125,10853.5498046875,2136.3701171875,0.6690000295639038,26.8700008392334,78.36000061035156,93.66000366210938,,106.37799835205078,28206.2109375,0.28999999165534973,3425.550048828125,11299.5302734375,2202.840087890625,0.7229999899864197,35.93000030517578,75.56999969482422,92.69999694824219,,105.81300354003906,27447.080078125,0.25,3310.469970703125,10728.0302734375,2106.72998046875,0.6639999747276306,26.510000228881836,77.19999694824219,93.05000305175781,,106.23400115966797,27925.23046875,0.27399998903274536,3371.8798828125,10900.7001953125,2124.8798828125,0.6790000200271606,30.610000610351562,14847500.0,0.0,,0.0,1919630000.0,0.0,16545570000.0,14926340000.0,0.0,0.0,0.0
2020-09-07,,,112.96255493164062,,,,,,,,,,,126.5,,,,,,,,,,,126.80999755859375,,,,,,,,,,,126.30999755859375,,,,,,,,,,,126.33999633789062,,,,,,,,,,,7313400.0,,,,,,,,
2020-09-12,71.53707122802734,92.93000030517578,,104.697998046875,27657.419921875,0.27900001406669617,3319.469970703125,10793.2802734375,2160.969970703125,0.6940000057220459,25.829999923706055,75.83000183105469,92.93000030517578,,104.697998046875,27657.419921875,0.27900001406669617,3319.469970703125,10793.2802734375,2160.969970703125,0.6940000057220459,25.829999923706055,77.76000213623047,93.58999633789062,,106.16300201416016,28364.76953125,0.2849999964237213,3428.919921875,11245.419921875,2235.7900390625,0.7020000219345093,28.920000076293945,75.27999877929688,92.7699966430664,,104.27300262451172,27487.970703125,0.24799999594688416,3292.39990234375,10639.9501953125,2133.6298828125,0.6460000276565552,24.84000015258789,76.97000122070312,93.29000091552734,,106.12999725341797,27718.740234375,0.26100000739097595,3363.56005859375,11010.1396484375,2184.010009765625,0.6759999990463257,25.860000610351562,14210400.0,0.0,,0.0,2347860000.0,0.0,24071910000.0,20700940000.0,0.0,0.0,0.0
2020-09-14,,,112.9357681274414,,,,,,,,,,,126.47000122070312,,,,,,,,,,,126.81999969482422,,,,,,,,,,,126.33000183105469,,,,,,,,,,,126.48999786376953,,,,,,,,,,,8774100.0,,,,,,,,
2020-09-19,71.6502685546875,94.58000183105469,,105.43499755859375,27173.9609375,0.2669999897480011,3298.4599609375,10913.5595703125,2177.840087890625,0.6589999794960022,26.3799991607666,75.94999694824219,94.58000183105469,,105.43499755859375,27173.9609375,0.2669999897480011,3298.4599609375,10913.5595703125,2177.840087890625,0.6589999794960022,26.3799991607666,76.56999969482422,94.73999786376953,,105.697998046875,27484.7109375,0.2800000011920929,3323.35009765625,10979.650390625,2190.550048828125,0.6919999718666077,31.18000030517578,74.3499984741211,92.75,,104.00800323486328,26537.009765625,0.2549999952316284,3209.449951171875,10519.490234375,2102.159912109375,0.6480000019073486,25.190000534057617,75.31999969482422,93.01000213623047,,104.55599975585938,27484.7109375,0.2639999985694885,3285.570068359375,10610.1396484375,2123.419921875,0.6610000133514404,28.040000915527344,14007600.0,0.0,,0.0,2240560000.0,0.0,21594480000.0,19385360000.0,0.0,0.0,0.0
2020-09-21,,,112.8821792602539,,,,,,,,,,,126.41000366210938,,,,,,,,,,,126.56999969482422,,,,,,,,,,,126.08000183105469,,,,,,,,,,,126.4800033569336,,,,,,,,,,,15473900.0,,,,,,,,
2020-09-26,73.01818084716797,93.83999633789062,,105.54299926757812,27682.810546875,0.2849999964237213,3348.419921875,11075.01953125,2221.1201171875,0.6959999799728394,27.6299991607666,77.4000015258789,93.83999633789062,,105.54299926757812,27682.810546875,0.2849999964237213,3348.419921875,11075.01953125,2221.1201171875,0.6959999799728394,27.6299991607666,77.95999908447266,94.63999938964844,,105.7959976196289,28041.4609375,0.3009999990463257,3397.179931640625,11344.1298828125,2297.409912109375,0.7200000286102295,29.899999618530273,75.8499984741211,93.52999877929688,,104.96199798583984,27338.08984375,0.24699999392032623,3323.68994140625,11019.1396484375,2193.510009765625,0.640999972820282,24.899999618530273,76.7300033569336,94.58000183105469,,105.58100128173828,27362.140625,0.2720000147819519,3333.89990234375,11084.3798828125,2206.8798828125,0.6710000038146973,27.149999618530273,16213200.0,0.0,,0.0,1924450000.0,0.0,20402660000.0,18978820000.0,0.0,0.0,0.0
2020-09-28,,,112.5875015258789,,,,,,,,,,,126.08000183105469,,,,,,,,,,,126.94999694824219,,,,,,,,,,,125.93000030517578,,,,,,,,,,,126.55000305175781,,,,,,,,,,,23388700.0,,,,,,,,
2020-10-03,75.2540054321289,93.05999755859375,,106.01799774169922,28586.900390625,0.335999995470047,3477.139892578125,11579.9404296875,2398.0400390625,0.7749999761581421,25.0,79.7699966430664,93.05999755859375,,106.01799774169922,28586.900390625,0.335999995470047,3477.139892578125,11579.9404296875,2398.0400390625,0.7749999761581421,25.0,80.12999725341797,93.9000015258789,,106.1050033569336,28676.2890625,0.34700000286102295,3482.340087890625,11581.23046875,2403.81005859375,0.7990000247955322,30.0,77.19999694824219,93.01000213623047,,105.31999969482422,27728.029296875,0.2879999876022339,3354.5400390625,11124.4501953125,2245.030029296875,0.7110000252723694,24.030000686645508,77.5,93.80999755859375,,105.31999969482422,27825.419921875,0.2879999876022339,3367.27001953125,11169.1103515625,2245.169921875,0.7110000252723694,29.520000457763672,12352900.0,0.0,,0.0,1720790000.0,0.0,19772590000.0,18937450000.0,0.0,0.0,0.0
2020-10-05,,,113.11216735839844,,,,,,,,,,,126.25,,,,,,,,,,,126.2699966430664,,,,,,,,,,,125.55000305175781,,,,,,,,,,,126.05999755859375,,,,,,,,,,,10186900.0,,,,,,,,
2020-10-10,75.76344299316406,93.68000030517578,,105.36000061035156,28606.310546875,0.3190000057220459,3483.81005859375,11671.5595703125,2399.760009765625,0.7440000176429749,27.40999984741211,80.30999755859375,93.68000030517578,,105.36000061035156,28606.310546875,0.3190000057220459,3483.81005859375,11671.5595703125,2399.760009765625,0.7440000176429749,27.40999984741211,80.98999786376953,93.9000015258789,,105.6510009765625,28957.900390625,0.33899998664855957,3549.85009765625,11965.5400390625,2449.169921875,0.7770000100135803,29.059999465942383,79.27999877929688,93.01000213623047,,105.03800201416016,28181.5390625,0.28700000047683716,3440.889892578125,11559.099609375,2369.169921875,0.6930000185966492,24.139999389648438,79.69000244140625,93.05999755859375,,105.62000274658203,28671.119140625,0.33899998664855957,3500.02001953125,11732.330078125,2423.06005859375,0.7770000100135803,25.649999618530273,14273400.0,0.0,,0.0,2075670000.0,0.0,19317950000.0,17421820000.0,0.0,0.0,0.0
2020-10-12,,,113.19279479980469,,,,,,,,,,,126.33999633789062,,,,,,,,,,,126.51000213623047,,,,,,,,,,,126.16000366210938,,,,,,,,,,,126.19000244140625,,,,,,,,,,,6551800.0,,,,,,,,
2020-10-17,74.84835052490234,92.7699966430664,,104.9209976196289,28335.5703125,0.3700000047683716,3465.389892578125,11548.2802734375,2360.22998046875,0.8410000205039978,27.549999237060547,79.33999633789062,92.7699966430664,,104.9209976196289,28335.5703125,0.3700000047683716,3465.389892578125,11548.2802734375,2360.22998046875,0.8410000205039978,27.549999237060547,80.9000015258789,93.7699966430664,,105.74500274658203,28711.9296875,0.38499999046325684,3502.419921875,11778.1103515625,2432.889892578125,0.871999979019165,30.549999237060547,78.68000030517578,92.47000122070312,,104.3499984741211,28040.1796875,0.32499998807907104,3415.340087890625,11369.2900390625,2338.25,0.7570000290870667,27.040000915527344,80.44999694824219,93.72000122070312,,105.37999725341797,28633.55078125,0.33799999952316284,3493.659912109375,11732.33984375,2418.929931640625,0.7710000276565552,27.360000610351562,14183200.0,0.0,,0.0,1685960000.0,0.0,19936550000.0,17034370000.0,0.0,0.0,0.0
2020-10-19,,,112.75377655029297,,,,,,,,,,,125.8499984741211,,,,,,,,,,,126.26000213623047,,,,,,,,,,,125.6500015258789,,,,,,,,,,,126.20999908447266,,,,,,,,,,,10574700.0,,,,,,,,
2020-10-24,74.83439636230469,94.04000091552734,,104.55400085449219,26501.599609375,0.38100001215934753,3269.9599609375,10911.58984375,2246.14990234375,0.8600000143051147,38.02000045776367,78.88999938964844,94.04000091552734,,104.55400085449219,26501.599609375,0.38100001215934753,3269.9599609375,10911.58984375,2246.14990234375,0.8600000143051147,38.02000045776367,81.08999633789062,94.0999984741211,,105.03900146484375,28185.8203125,0.3880000114440918,3441.419921875,11545.6298828125,2349.110107421875,0.8650000095367432,41.15999984741211,75.55999755859375,92.73999786376953,,104.02999877929688,26143.76953125,0.3140000104904175,3233.93994140625,10822.5703125,2219.449951171875,0.7459999918937683,29.219999313354492,78.86000061035156,92.76000213623047,,104.72699737548828,28185.8203125,0.3610000014305115,3441.419921875,11440.6396484375,2337.02001953125,0.8180000185966492,29.3799991607666,22785100.0,0.0,,0.0,2191290000.0,0.0,22860370000.0,17156350000.0,0.0,0.0,0.0
2020-10-26,,,112.19831085205078,,,,,,,,,,,125.2300033569336,,,,,,,,,,,126.23999786376953,,,,,,,,,,,125.16999816894531,,,,,,,,,,,125.9800033569336,,,,,,,,,,,11961300.0,,,,,,,,
2020-10-31,78.7615737915039,92.2300033569336,,103.60299682617188,28323.400390625,0.3630000054836273,3509.43994140625,11895.23046875,2529.27001953125,0.8199999928474426,24.860000610351562,83.02999877929688,92.2300033569336,,103.60299682617188,28323.400390625,0.3630000054836273,3509.43994140625,11895.23046875,2529.27001953125,0.8199999928474426,24.860000610351562,85.63999938964844,94.30000305175781,,105.34100341796875,28495.05078125,0.40400001406669617,3529.050048828125,11924.2802734375,2537.510009765625,0.8960000276565552,38.779998779296875,79.51000213623047,92.18000030517578,,103.18399810791016,26691.279296875,0.3179999887943268,3279.739990234375,10830.9501953125,2238.7099609375,0.7480000257492065,24.559999465942383,80.18000030517578,93.88999938964844,,104.55799865722656,26691.279296875,0.3720000088214874,3296.199951171875,11010.4501953125,2269.39990234375,0.8539999723434448,38.56999969482422,22594200.0,0.0,,0.0,1895680000.0,0.0,23047080000.0,18077720000.0,0.0,0.0,0.0
2020-11-02,,,112.00121307373047,,,,,,,,,,,125.01000213623047,,,,,,,,,,,125.68000030517578,,,,,,,,,,,124.97000122070312,,,,,,,,,,,125.25,,,,,,,,,,,23131100.0,,,,,,,,
2020-11-07,80.9717788696289,92.76000213623047,,105.08999633789062,29479.810546875,0.40299999713897705,3585.14990234375,11829.2900390625,2508.820068359375,0.8930000066757202,23.100000381469727,85.36000061035156,92.76000213623047,,105.08999633789062,29479.810546875,0.40299999713897705,3585.14990234375,11829.2900390625,2508.820068359375,0.8930000066757202,23.100000381469727,85.41000366210938,93.20999908447266,,105.66000366210938,29933.830078125,0.4650000035762787,3645.989990234375,12108.0703125,2604.5,0.9750000238418579,27.270000457763672,81.38999938964844,92.12999725341797,,103.23999786376953,28902.130859375,0.3889999985694885,3511.909912109375,11424.6103515625,2417.389892578125,0.871999979019165,22.40999984741211,83.80000305175781,92.23999786376953,,103.32599639892578,29467.900390625,0.421999990940094,3583.0400390625,12046.66015625,2587.300048828125,0.9179999828338623,24.799999237060547,22472800.0,0.0,,0.0,2295120000.0,0.0,28872780000.0,21996040000.0,0.0,0.0,0.0
2020-11-09,,,112.57377624511719,,,,,,,,,,,125.33000183105469,,,,,,,,,,,125.44999694824219,,,,,,,,,,,124.31999969482422,,,,,,,,,,,124.61000061035156,,,,,,,,,,,10275200.0,,,,,,,,
2020-11-14,80.78206634521484,92.38999938964844,,103.82499694824219,29263.48046875,0.37599998712539673,3557.5400390625,11854.9697265625,2555.5,0.8289999961853027,23.700000762939453,85.16000366210938,92.38999938964844,,103.82499694824219,29263.48046875,0.37599998712539673,3557.5400390625,11854.9697265625,2555.5,0.8289999961853027,23.700000762939453,86.41000366210938,92.83999633789062,,105.09500122070312,29964.2890625,0.4180000126361847,3628.510009765625,11950.1796875,2591.929931640625,0.9210000038146973,24.520000457763672,84.5999984741211,92.20999908447266,,103.66400146484375,29228.380859375,0.3720000088214874,3543.840087890625,11760.98046875,2511.5,0.8259999752044678,21.65999984741211,85.37999725341797,92.72000122070312,,104.64399719238281,29672.359375,0.414000004529953,3600.159912109375,11847.1103515625,2529.2099609375,0.9160000085830688,23.65999984741211,19396600.0,0.0,,0.0,1810200000.0,0.0,23992240000.0,23785180000.0,0.0,0.0,0.0
2020-11-16,,,113.01390075683594,,,,,,,,,,,125.81999969482422,,,,,,,,,,,125.83000183105469,,,,,,,,,,,125.11000061035156,,,,,,,,,,,125.30000305175781,,,,,,,,,,,10679800.0,,,,,,,,
2020-11-21,80.53543853759766,91.79000091552734,,104.24199676513672,29910.369140625,0.367000013589859,3638.35009765625,12205.849609375,2631.56005859375,0.8420000076293945,20.84000015258789,84.9000015258789,91.79000091552734,,104.24199676513672,29910.369140625,0.367000013589859,3638.35009765625,12205.849609375,2631.56005859375,0.8420000076293945,20.84000015258789,85.6500015258789,92.80000305175781,,104.74500274658203,30116.509765625,0.4020000100135803,3644.31005859375,12236.23046875,2647.639892578125,0.8880000114440918,23.959999084472656,83.97000122070312,91.76000213623047,,103.68699645996094,29332.8203125,0.367000013589859,3552.77001953125,11796.5302734375,2561.35009765625,0.8389999866485596,19.510000228881836,85.2300033569336,92.4000015258789,,103.83000183105469,29332.8203125,0.38600000739097595,3566.820068359375,11916.759765625,2568.5400390625,0.8539999723434448,23.65999984741211,12593200.0,0.0,,0.0,1320030000.0,0.0,19026670000.0,19663300000.0,0.0,0.0,0.0
2020-11-23,,,113.42706298828125,,,,,,,,,,,126.27999877929688,,,,,,,,,,,126.27999877929688,,,,,,,,,,,125.63999938964844,,,,,,,,,,,125.73999786376953,,,,,,,,,,,5054500.0,,,,,,,,
2020-11-28,80.65874481201172,90.69999694824219,,103.822998046875,30218.259765625,0.4230000078678131,3699.1201171875,12464.23046875,2793.030029296875,0.968999981880188,20.790000915527344,85.02999877929688,90.69999694824219,,103.822998046875,30218.259765625,0.4230000078678131,3699.1201171875,12464.23046875,2793.030029296875,0.968999981880188,20.790000915527344,86.37999725341797,92.05000305175781,,104.74700164794922,30218.259765625,0.4350000023841858,3699.199951171875,12464.23046875,2793.739990234375,0.9860000014305115,22.889999389648438,84.19999694824219,90.4800033569336,,103.67500305175781,29463.640625,0.3580000102519989,3594.389892578125,12027.16015625,2604.5,0.8370000123977661,19.969999313354492,84.98999786376953,91.77999877929688,,104.0009994506836,29854.509765625,0.375,3634.179931640625,12224.25,2638.110107421875,0.8500000238418579,22.639999389648438,17453000.0,0.0,,0.0,2128410000.0,0.0,26933100000.0,29764650000.0,0.0,0.0,0.0
2020-11-30,,,113.32827758789062,,,,,,,,,,,126.16999816894531,,,,,,,,,,,126.51000213623047,,,,,,,,,,,125.68000030517578,,,,,,,,,,,126.33999633789062,,,,,,,,,,,18201100.0,,,,,,,,
2020-12-05,80.32673645019531,90.9800033569336,,104.18199920654297,30046.369140625,0.3610000014305115,3663.4599609375,12377.8701171875,2704.080078125,0.8930000066757202,23.309999465942383,84.68000030517578,90.9800033569336,,104.18199920654297,30046.369140625,0.3610000014305115,3663.4599609375,12377.8701171875,2704.080078125,0.8930000066757202,23.309999465942383,85.86000061035156,91.23999786376953,,104.5739974975586,30319.69921875,0.41600000858306885,3712.389892578125,12607.1396484375,2825.93994140625,0.9589999914169312,25.139999389648438,84.1500015258789,90.62000274658203,,103.82599639892578,29820.83984375,0.3499999940395355,3633.39990234375,12214.740234375,2675.3701171875,0.8730000257492065,20.100000381469727,84.80000305175781,90.80999755859375,,104.1240005493164,30233.029296875,0.4050000011920929,3694.72998046875,12461.0,2796.300048828125,0.9480000138282776,22.040000915527344,13680900.0,0.0,,0.0,1776940000.0,0.0,23655640000.0,23561010000.0,0.0,0.0,0.0
2020-12-07,,,114.04107666015625,,,,,,,,,,,126.83000183105469,,,,,,,,,,,126.93000030517578,,,,,,,,,,,126.44000244140625,,,,,,,,,,,126.48999786376953,,,,,,,,,,,11057800.0,,,,,,,,
2020-12-12,81.5124740600586,90.0199966430664,,103.13099670410156,30179.05078125,0.38100001215934753,3709.409912109375,12755.6396484375,2764.739990234375,0.9480000138282776,21.56999969482422,85.93000030517578,90.0199966430664,,103.13099670410156,30179.05078125,0.38100001215934753,3709.409912109375,12755.6396484375,2764.739990234375,0.9480000138282776,21.56999969482422,86.19999694824219,90.9800033569336,,104.14700317382812,30343.58984375,0.3930000066757202,3726.699951171875,12809.599609375,2792.070068359375,0.953000009059906,24.81999969482422,84.13999938964844,89.7300033569336,,102.89399719238281,29849.150390625,0.3529999852180481,3645.840087890625,12432.7099609375,2723.889892578125,0.8880000114440918,21.520000457763672,85.08000183105469,90.9800033569336,,104.00900268554688,30123.91015625,0.38499999046325684,3675.27001953125,12447.4404296875,2723.889892578125,0.9300000071525574,22.670000076293945,17278500.0,0.0,,0.0,2261940000.0,0.0,24367880000.0,25663910000.0,0.0,0.0,0.0
